dataset,event_id,method,seed,evaluations,optimizer_elapsed_s,n_stations,sgc_lat,sgc_lon,sgc_depth_km,relocated_lat,relocated_lon,relocated_depth_km,origin_shift_s,sgc_model_rms_s,relocated_rms_s,huber_objective_s,rms_reduction_s,delta_horizontal_km,delta_depth_km,depth_lower_km,depth_upper_km,depth_boundary,large_horizontal_shift,large_vertical_shift
stratified32,SGC2026alqild,HSSO-E,2007417218,9030,1.3916834997944534,8,7.4355,-73.19133333,136.47,7.3035645068525215,-73.26247519652398,122.31653079990032,1.7700423981684974,0.6744785637481825,0.2514884359726962,0.2514884359726962,0.4229901277754863,16.658237543016163,-14.153469200099678,116.47,156.47,False,False,False
stratified32,SGC2018hxdw,PSO,1293122397,9030,0.51350689958781,8,7.437,-73.179,132.44,7.378832163167714,-73.22370931383456,149.8824847588626,-1.4988381546863714,0.638068173991438,0.4010435588172594,0.4010435588172594,0.2370246151741786,8.144434516493332,17.442484758862605,112.44,152.44,False,False,True
stratified32,SGC2018hxdw,LPSO,1293122397,9030,0.8934717001393437,8,7.437,-73.179,132.44,7.378835784801661,-73.22371141422715,149.8824540573229,-1.4988537807142688,0.638068173991438,0.4010435587406599,0.4010435587406599,0.23702461525077811,8.14425475664237,17.44245405732289,112.44,152.44,False,False,True
stratified32,SGC2018hxdw,HSSO-no-helix,1293122397,9030,1.2360827000811696,8,7.437,-73.179,132.44,7.378821187875644,-73.22374300371098,149.8760475194457,-1.4980709837928394,0.638068173991438,0.40104355126370345,0.40104355126370345,0.23702462272773456,8.14766398193784,17.436047519445708,112.44,152.44,False,False,True
stratified32,SGC2018hxdw,HSSO-E,1293122397,9030,1.7935154000297189,8,7.437,-73.179,132.44,7.3788225044486175,-73.22371399560497,149.88088112530264,-1.4986107455463955,0.638068173991438,0.4010435607804335,0.4010435607804335,0.2370246132110045,8.145603124239766,17.44088112530264,112.44,152.44,False,False,True
stratified32,SGC2026cjxroc,PSO,1845506866,9030,0.583080000244081,8,6.752508755,-73.1467329,141.1328125,6.837716838362211,-73.18381895628566,161.1328125,-0.19830335820493872,0.49927616178726897,0.16053363504283885,0.16053363504283885,0.3387425267444301,10.332610488655776,20.0,121.1328125,161.1328125,True,False,True
stratified32,SGC2026cjxroc,LPSO,1845506866,9030,0.7537853000685573,8,6.752508755,-73.1467329,141.1328125,6.83771710309827,-73.18382005965603,161.1328125,-0.19830225371517507,0.49927616178726897,0.16053363479620805,0.16053363479620805,0.3387425269910609,10.332685890085344,20.0,121.1328125,161.1328125,True,False,True
stratified32,SGC2026cjxroc,HSSO-no-helix,1845506866,9030,1.210610100068152,8,6.752508755,-73.1467329,141.1328125,6.837717324372153,-73.18382098190807,161.1328125,-0.19830133053017995,0.49927616178726897,0.16053363474437315,0.16053363474437315,0.3387425270428958,10.332748914525224,20.0,121.1328125,161.1328125,True,False,True
stratified32,SGC2026cjxroc,HSSO-E,1845506866,9030,1.3317490997724235,8,6.752508755,-73.1467329,141.1328125,6.837717419888258,-73.18382136649464,161.13281245043456,-0.1983009382421166,0.49927616178726897,0.16053363562339512,0.16053363562339512,0.33874252616387385,10.332775527844337,19.999999950434557,121.1328125,161.1328125,True,False,True
stratified32,SGC2023tnjthq,PSO,2566577159,9030,0.6871039997786283,7,6.8055,-73.1465,149.53,6.820423994000826,-73.1650040713698,169.53,-1.389173439525024,0.38056875410531477,0.2387747174153788,0.2387747174153788,0.14179403668993595,2.6344081394511836,20.0,129.53,169.53,True,False,True
stratified32,SGC2023tnjthq,LPSO,2566577159,9030,0.9116638000123203,7,6.8055,-73.1465,149.53,6.820424641663416,-73.16500654767101,169.53,-1.3891837986067586,0.38056875410531477,0.23877471719255428,0.23877471719255428,0.1417940369127605,2.6346659509396586,20.0,129.53,169.53,True,False,True
stratified32,SGC2023tnjthq,HSSO-no-helix,2566577159,9030,1.4290702999569476,7,6.8055,-73.1465,149.53,6.818305152562326,-73.1632340739636,169.53,-1.3912432813199658,0.38056875410531477,0.23878369363846905,0.23878369363846905,0.14178506046684572,2.33464907898934,20.0,129.53,169.53,True,False,True
stratified32,SGC2023tnjthq,HSSO-E,2566577159,9030,1.219316600356251,7,6.8055,-73.1465,149.53,6.820424833657521,-73.16500728740313,169.53,-1.389186899020256,0.38056875410531477,0.2387747172351534,0.2387747172351534,0.14179403687016137,2.634742862781091,20.0,129.53,169.53,True,False,True
stratified32,SGC2024clkrqm,PSO,108408146,9030,0.4768077996559441,7,6.796333333,-73.125,150.3,6.799476180420773,-73.18003101986878,170.3,-1.3278400666272638,0.27562587912632913,0.10223078819837028,0.10223078819837028,0.17339509092795885,6.0904475546737515,20.0,130.3,170.3,True,False,True
stratified32,SGC2024clkrqm,LPSO,108408146,9030,0.6960919997654855,7,6.796333333,-73.125,150.3,6.799476181244505,-73.18003101503253,170.3,-1.3278400531123147,0.27562587912632913,0.10223078819836492,0.10223078819836492,0.1733950909279642,6.090447026464585,20.0,130.3,170.3,True,False,True
